SourceID,SourceAgency,SourceDataset,SourceFeatureURL,FeatureType,ReachCode,Measure,ReachSMDate,AddressDate,Catchment,HU,OnNetwork,HydroAddressID,GNIS_NAME,GNIS_ID,SnapTolerance,SnapDistance,InSnapTolerance,QCTolerance,InQCTolerance,QCApproved,NHDPv2ReachCode,NHDPv2Measure,Latitude,Longitude,uri,ObjectId,x,y
TX08008,,,,,1.20301E+13,0,,,,,0,,ELM FORK OF THE TRINITY RIVER,,0,0,0,0,0,0,1.20301E+13,0,33.35322,-97.0554,https://geoconnex.us/iow/gwtc2021-demo/TX08008,91,-97.05539702,33.35322194
TX07058,,,,,1.20301E+13,27.41362,12/30/11 0:00,3/1/22 1:30,0,,1,3d601822-563e-4473-a8e1-d3e39398f826,Elm Fork Trinity River,,250,0.039979,1,250,1,1,1.20301E+13,0,32.84153,-96.8897,https://geoconnex.us/iow/gwtc2021-demo/TX07058,92,-96.88970036,32.84152698
TX00820,,,,,1.20301E+13,99.99623,12/30/11 0:00,3/1/22 1:30,0,,1,1d2fe6cb-91fe-411e-adf9-022a5671f229,,,250,0.18908,1,250,1,1,1.20301E+13,0,32.63979,-96.67162,https://geoconnex.us/iow/gwtc2021-demo/TX00820,93,-96.67162614,32.63979342
TX06891,,,,,1.20301E+13,65.35438,12/30/11 0:00,3/1/22 1:30,0,,1,f41f32e8-717e-4c1e-bfa0-8a65bc1e085e,White Rock Creek,,250,196.602,1,250,1,1,1.20301E+13,0,32.99335,-96.81036,https://geoconnex.us/iow/gwtc2021-demo/TX06891,94,-96.81195563,32.99397662
TX00007,,,,,1.20301E+13,0,,,,,0,,EAST FORK OF TRINITY RIVER,,0,0,0,0,0,0,1.20301E+13,0,33.03239,-96.46857,https://geoconnex.us/iow/gwtc2021-demo/TX00007,95,-96.46857675,33.03239063
UT10119,,,,,1.60201E+13,99.63836,3/25/16 12:12,3/1/22 1:32,0,,1,09b98ef4-6645-49e2-8f85-d29dbaa3770e,East Canyon Creek,,250,4.829,1,250,1,1,1.60201E+13,0,40.9204,-111.6009,https://geoconnex.us/iow/gwtc2021-demo/UT10119,96,-111.6008781,40.92042829
TX04395,,,,,1.20301E+13,2.499639,3/15/12 0:00,3/1/22 1:30,0,,1,cc181897-295f-41e0-93ce-950ad1295c87,Caney Creek,,250,0.185537,1,250,1,1,1.20301E+13,0,32.23031,-95.9632,https://geoconnex.us/iow/gwtc2021-demo/TX04395,97,-95.96320271,32.23031439
TX00237,,,,,1.20301E+13,72.56133,3/15/12 0:00,3/1/22 1:30,0,,1,6933f494-830b-4b52-9652-2ddac49978df,Cedar Creek,,250,0.0653606,1,250,1,1,1.20301E+13,0,32.18034,-96.06889,https://geoconnex.us/iow/gwtc2021-demo/TX00237,98,-96.06889258,32.18033594
TX07085,,,,,1.20301E+13,12.87025,9/21/15 11:55,3/1/22 1:31,0,,1,aaaf299b-a272-4911-bbc0-3b20dd95a8e7,Waxahachie Creek,,250,57.4251,1,250,1,1,1.20301E+13,0,32.35294,-96.81535,https://geoconnex.us/iow/gwtc2021-demo/TX07085,99,-96.81485523,32.35305842
TX00205,,,,,1.20302E+13,93.99483,1/4/12 0:00,3/1/22 1:31,0,,1,f0d0325d-437c-4148-bf7f-ef6da575dc61,,,250,0.0285464,1,250,1,1,1.20302E+13,0,32.07775,-95.8433,https://geoconnex.us/iow/gwtc2021-demo/TX00205,100,-95.84330325,32.07775597
TX03915,,,,,1.20302E+13,95.92731,3/2/12 0:00,3/1/22 1:31,0,,1,272ca5ea-97ed-4e15-81cb-c20f40a66d9c,Menard Creek,,250,39.7833,1,250,1,1,1.20302E+13,3.78489,30.49113,-94.81833,https://geoconnex.us/iow/gwtc2021-demo/TX03915,101,-94.81829361,30.49143627
TX04417,,,,,1.20302E+13,81.27463,3/2/12 0:00,3/1/22 1:31,0,,1,922c1345-2344-48b2-8fe4-bfd16e6fd48d,Menard Creek,,250,61.4564,1,250,1,1,1.20302E+13,3.78489,30.49257,-94.82124,https://geoconnex.us/iow/gwtc2021-demo/TX04417,102,-94.8214493,30.49300469
TX04418,,,,,1.20302E+13,62.16859,3/2/12 0:00,3/1/22 1:31,0,,1,49dfa51c-fde3-4f29-990b-685279a229a2,Menard Creek,,250,91.739,1,250,1,1,1.20302E+13,3.78489,30.49182,-94.82677,https://geoconnex.us/iow/gwtc2021-demo/TX04418,103,-94.82689888,30.49252232
TX00019,,,,,1.20401E+13,63.0414,1/4/12 0:00,3/1/22 1:31,0,,1,42746191-95c8-45ba-89cb-78ac4ca73b54,Buffalo Bayou,,250,122.809,1,250,1,1,1.20401E+13,84.81939,29.77066,-95.64658,https://geoconnex.us/iow/gwtc2021-demo/TX00019,104,-95.64662634,29.76970433
TX00018,,,,,1.20401E+13,80.0605,1/4/12 0:00,3/1/22 1:31,0,,1,b06a403a-4322-4950-9833-3e968986b11a,South Mayde Creek,,250,146.712,1,250,1,1,1.20401E+13,0,29.79062,-95.62509,https://geoconnex.us/iow/gwtc2021-demo/TX00018,105,-95.62377375,29.79064319
TX04218,,,,,1.20402E+13,0.5518268,1/4/12 0:00,3/1/22 1:31,0,,1,04aa9678-599f-42d1-9cda-56c205d48ad8,,,250,0.0582269,1,250,1,1,1.20402E+13,0,29.75011,-94.37269,https://geoconnex.us/iow/gwtc2021-demo/TX04218,106,-94.37268547,29.7501122
TX01721,,,,,1.205E+13,5.233517,1/4/12 0:00,3/1/22 1:31,0,,1,f8faf64e-6a46-46b4-b115-ee45b031761b,,,250,9.39685,1,250,1,1,1.205E+13,77.53615,34.245,-102.6617,https://geoconnex.us/iow/gwtc2021-demo/TX01721,107,-102.6616414,34.24493351
TX06464,,,,,1.205E+13,43.08122,1/4/12 0:00,3/1/22 1:31,0,,1,236cc7e7-7269-45ed-9129-3acdbde699aa,Double Mountain Fork Brazos River,,250,0.093808,1,250,1,1,1.205E+13,0,33.06153,-101.0421,https://geoconnex.us/iow/gwtc2021-demo/TX06464,108,-101.0420908,33.06152629
TX04827,,,,,1.205E+13,70.08199,2/17/16 16:13,3/1/22 1:31,0,,1,b02a60d2-b04f-47da-8084-78a93479f76f,,,250,0.0611826,1,250,1,1,1.205E+13,0,34.25145,-101.8943,https://geoconnex.us/iow/gwtc2021-demo/TX04827,109,-101.8943396,34.25145229
TX03712,,,,,1.205E+13,62.65561,1/4/12 0:00,3/1/22 1:31,0,,1,c0f4cb27-4175-4c6d-b730-2ae6041735a8,,,250,0.0275887,1,250,1,1,1.205E+13,0,34.35781,-102.1312,https://geoconnex.us/iow/gwtc2021-demo/TX03712,110,-102.1312481,34.35780583
TX04826,,,,,1.205E+13,85.36597,1/4/12 0:00,3/1/22 1:31,0,,1,afd739fc-a390-41b8-987b-7d7198976f0d,,,250,0.0165559,1,250,1,1,1.205E+13,0,34.33824,-102.2249,https://geoconnex.us/iow/gwtc2021-demo/TX04826,111,-102.2248699,34.33823806
TX04715,,,,,1.205E+13,52.87255,1/4/12 0:00,3/1/22 1:31,0,,1,0dedcccd-c77e-43e5-94a8-2e1aea92c0b0,,,250,1.69826,1,250,1,1,1.205E+13,0,34.40272,-102.529,https://geoconnex.us/iow/gwtc2021-demo/TX04715,112,-102.5289662,34.40270848
TX03855,,,,,1.205E+13,34.66251,1/4/12 0:00,3/1/22 1:30,0,,1,22609c30-ea20-4b26-bc92-9d8a08edcee9,,,250,157.89,1,250,1,1,1.205E+13,0,34.44,-102.5933,https://geoconnex.us/iow/gwtc2021-demo/TX03855,113,-102.5945312,34.43937537
TX03856,,,,,1.205E+13,16.38883,1/4/12 0:00,3/1/22 1:31,0,,1,cede7b2e-7b1d-4e7d-945c-23014e72729a,,,250,35.7276,1,250,1,1,1.205E+13,0,34.44833,-102.5967,https://geoconnex.us/iow/gwtc2021-demo/TX03856,114,-102.5969113,34.44850369
NM00422,,,,,1.205E+13,85.44247,1/4/12 0:00,3/1/22 1:31,0,,1,2aaa35a9-d315-4ac3-8ed3-1822eb6d85d2,,,250,36.9656,1,250,1,1,1.205E+13,77.00356,34.518,-103.1495,https://geoconnex.us/iow/gwtc2021-demo/NM00422,115,-103.1496315,34.51774876
TX04731,,,,,1.205E+13,12.83203,1/4/12 0:00,3/1/22 1:30,0,,1,d04172f3-1c5d-4c85-b8ca-5f419b4165e2,,,250,0.0866979,1,250,1,1,1.205E+13,0,34.2069,-101.7965,https://geoconnex.us/iow/gwtc2021-demo/TX04731,116,-101.7964878,34.20689707
TX02735,,,,,1.20601E+13,99.90405,2/18/16 9:21,3/1/22 1:30,0,,1,b44accb3-0a14-4c9f-95c7-1cd6554dc6ff,Bitter Creek,,250,0.0899476,1,250,1,1,1.20601E+13,0,32.4391,-100.3061,https://geoconnex.us/iow/gwtc2021-demo/TX02735,117,-100.3061458,32.43910114
TX03938,,,,,1.20601E+13,33.03775,1/4/12 0:00,3/1/22 1:31,0,,1,61c11def-03db-4762-9b67-1db37f36c7e1,Clear Fork Brazos River,,250,0.153141,1,250,1,1,1.20601E+13,0,32.96024,-98.76715,https://geoconnex.us/iow/gwtc2021-demo/TX03938,118,-98.7671542,32.96024256
TX03117,,,,,1.20601E+13,66.589,1/4/12 0:00,3/1/22 1:31,0,,1,c72d5785-e262-4bcd-a131-8700c6170013,Salt Prong Hubbard Creek,,250,0.204216,1,250,1,1,1.20601E+13,0,32.65815,-99.35966,https://geoconnex.us/iow/gwtc2021-demo/TX03117,119,-99.35965956,32.65815382
TX07265,,,,,1.20602E+13,37.14084,1/4/12 0:00,3/1/22 1:31,0,,1,31b6d9a0-2c9b-4495-8bda-cd6f5cb6fb28,West Fork Keechi Creek,,250,0.0808424,1,250,1,1,1.20602E+13,0,33.03128,-98.23617,https://geoconnex.us/iow/gwtc2021-demo/TX07265,120,-98.23616564,33.03127753
TX03836,,,,,1.20602E+13,29.77336,2/24/16 13:01,3/1/22 1:31,0,,1,12744db9-fc06-4458-b37a-39d685159252,Big Sunday Creek,,250,0.0264538,1,250,1,1,1.20602E+13,0,32.55639,-98.24929,https://geoconnex.us/iow/gwtc2021-demo/TX03836,121,-98.2492929,32.55639318
TX03837,,,,,1.20602E+13,87.14126,2/24/16 13:01,3/1/22 1:31,0,,1,a8a2203c-dd76-43b8-9436-7f1a21cd3f46,Big Sunday Creek,,250,0.0477594,1,250,1,1,1.20602E+13,0,32.55115,-98.24934,https://geoconnex.us/iow/gwtc2021-demo/TX03837,122,-98.24933904,32.55114836
TX03849,,,,,1.20602E+13,94.30338,1/4/12 0:00,3/1/22 1:31,0,,1,3bc3812a-afb3-4db2-9f39-946ca29776a5,Brazos River,,250,0.0510116,1,250,1,1,1.20602E+13,0,32.87157,-98.42652,https://geoconnex.us/iow/gwtc2021-demo/TX03849,123,-98.42652219,32.87156465
TX04110,,,,,1.20602E+13,99.70569,3/15/12 0:00,3/1/22 1:31,0,,1,28e8fa5c-4791-48d1-9072-c70a965f4f31,Tradinghouse Creek,,250,0.0594918,1,250,1,1,1.20602E+13,0,31.54871,-96.97951,https://geoconnex.us/iow/gwtc2021-demo/TX04110,124,-96.97951012,31.54871044
TX00017,,,,,1.20602E+13,0,,,,,0,,BRAZOS RIVER,,0,0,0,0,0,0,1.20602E+13,0,31.86765,-97.3705,https://geoconnex.us/iow/gwtc2021-demo/TX00017,125,-97.37049823,31.86764781
TX03440,,,,,1.20602E+13,90.33738,3/15/12 0:00,3/1/22 1:31,0,,1,33f59c10-487f-4e9d-b6c2-74c17f5fa7c1,East Bosque River,,250,0.0642942,1,250,1,1,1.20602E+13,0,32.03863,-97.7811,https://geoconnex.us/iow/gwtc2021-demo/TX03440,126,-97.78110116,32.03863247
TX03067,,,,,1.20701E+13,54.42887,1/5/12 0:00,3/1/22 1:31,0,,1,f69aa902-b177-47df-87fd-dea02f95f025,Gibbons Creek,,250,178.568,1,250,1,1,1.20701E+13,0,30.53597,-96.11135,https://geoconnex.us/iow/gwtc2021-demo/TX03067,127,-96.10982603,30.53640942
TX06939,,,,,1.20701E+13,63.99908,1/5/12 0:00,3/1/22 1:31,0,,1,f863f0c0-846c-48f8-b085-f17d829fd940,Gibbons Creek,,250,194.086,1,250,1,1,1.20701E+13,0,30.54278,-96.11166,https://geoconnex.us/iow/gwtc2021-demo/TX06939,128,-96.10996271,30.54246035
TX04634,,,,,1.20701E+13,98.2464,1/5/12 0:00,3/1/22 1:31,0,,1,2f9dbf6b-aaff-4a64-ba93-e06afe4aa28b,,,250,0.0190328,1,250,1,1,1.20701E+13,0,30.60945,-96.06513,https://geoconnex.us/iow/gwtc2021-demo/TX04634,129,-96.06513216,30.60944695
TX02137,,,,,1.20701E+13,10.46342,1/5/12 0:00,3/1/22 1:31,0,,1,ca67e89a-8981-4eb1-b083-47d9f64b3cde,Camp Creek,,250,0.0753443,1,250,1,1,1.20701E+13,0,31.06207,-96.28645,https://geoconnex.us/iow/gwtc2021-demo/TX02137,130,-96.28644627,31.06207253
TX01751,,,,,1.20701E+13,17.41958,1/5/12 0:00,3/1/22 1:31,0,,1,84aeb287-5a75-4b28-a368-7ac755dc2b80,Varner Creek,,250,0.010117,1,250,1,1,1.20701E+13,0,29.15225,-95.61951,https://geoconnex.us/iow/gwtc2021-demo/TX01751,131,-95.61950807,29.15224695
TX00980,,,,,1.20702E+13,85.30823,1/5/12 0:00,3/1/22 1:31,0,,1,0462112d-62f4-4e21-9c3c-37c2d558983b,Bean Creek,,250,0.100562,1,250,1,1,1.20702E+13,0,31.04008,-98.22919,https://geoconnex.us/iow/gwtc2021-demo/TX00980,132,-98.2291979,31.04008201
TX01360,,,,,1.20702E+13,98.6669,1/5/12 0:00,3/1/22 1:31,0,,1,af1044a4-1d24-4bd8-9685-d5292cf43905,Brushy Creek,,250,0.0136414,1,250,1,1,1.20702E+13,0,30.52231,-97.7486,https://geoconnex.us/iow/gwtc2021-demo/TX01360,133,-97.74859612,30.52230797
TX03516,,,,,1.208E+13,99.4944,2/4/16 11:18,3/1/22 1:31,0,,1,8ebb0385-ce0f-4204-a10e-78c47e082796,Oak Creek,,250,0.0352563,1,250,1,1,1.208E+13,0,32.04018,-100.2683,https://geoconnex.us/iow/gwtc2021-demo/TX03516,134,-100.2682978,32.04017817
TX03517,,,,,1.208E+13,95.83801,1/5/12 0:00,3/1/22 1:31,0,,1,bdff4db7-3217-40c2-8f76-6b4177ad129e,Colorado River,,250,0.00683586,1,250,1,1,1.208E+13,0,31.89628,-100.5161,https://geoconnex.us/iow/gwtc2021-demo/TX03517,135,-100.516127,31.89628495
TX03240,,,,,1.20901E+13,13.76631,1/5/12 0:00,3/1/22 1:31,0,,1,195f1a2b-ba21-4862-a0ae-d2dee18787c2,Elm Creek,,250,0.175416,1,250,1,1,1.20901E+13,0,31.73944,-99.93548,https://geoconnex.us/iow/gwtc2021-demo/TX03240,136,-99.93548194,31.73943907
TX03243,,,,,1.20901E+13,43.4141,1/5/12 0:00,3/1/22 1:31,0,,1,98b2749d-9ba0-4568-8b52-5aa5035f7cdb,Elm Creek,,250,0.0105685,1,250,1,1,1.20901E+13,0,31.75017,-99.94493,https://geoconnex.us/iow/gwtc2021-demo/TX03243,137,-99.94493207,31.75016695
TX05952,,,,,1.20901E+13,71.24169,1/5/12 0:00,3/1/22 1:31,0,,1,a354c5e4-95e9-457e-afbf-dc9ed3ded59b,Valley Creek,,250,0.11717,1,250,1,1,1.20901E+13,0,31.73046,-100.0404,https://geoconnex.us/iow/gwtc2021-demo/TX05952,138,-100.0403738,31.73046446
TX03138,,,,,1.20901E+13,0,,,,,0,,SOUTH CONCHO RIVER,,0,0,0,0,0,0,1.20901E+13,0,31,-100.4433,https://geoconnex.us/iow/gwtc2021-demo/TX03138,139,-100.44333,31
TX04415,,,,,1.20901E+13,45.7775,1/5/12 0:00,3/1/22 1:31,0,,1,e36d21a5-c6c3-47b6-bca9-7b100d13d88b,South Concho River,,250,0.118833,1,250,1,1,1.20901E+13,0,31.41408,-100.4424,https://geoconnex.us/iow/gwtc2021-demo/TX04415,140,-100.4423504,31.41407884
TX03130,,,,,1.20901E+13,0,,,,,0,,SPRING CREEK,,0,0,0,0,0,0,1.20901E+13,0,31.32833,-100.615,https://geoconnex.us/iow/gwtc2021-demo/TX03130,141,-100.615,31.328332
TX01650,,,,,1.20901E+13,19.71487,1/8/12 0:00,3/1/22 1:31,0,,1,ba4b3788-4482-41d6-b72d-12534e2b67eb,Concho River,,250,0.00481225,1,250,1,1,1.20901E+13,0,31.51367,-99.91619,https://geoconnex.us/iow/gwtc2021-demo/TX01650,142,-99.91619004,31.51366798
TX03140,,,,,1.20901E+13,78.43652,1/8/12 0:00,3/1/22 1:31,0,,1,2f91e2c6-3b72-4fda-8bc9-32ec7bea27e0,Concho River,,250,42.0388,1,250,1,1,1.20901E+13,0,31.45333,-100.4133,https://geoconnex.us/iow/gwtc2021-demo/TX03140,143,-100.4136489,31.45315685
TX06386,,,,,1.20901E+13,98.21843,3/16/12 0:00,3/1/22 1:31,0,,1,51600cb7-50f8-4d29-92b7-5d3901e4f270,Colorado River,,250,0.0682989,1,250,1,1,1.20901E+13,0,31.50046,-99.66736,https://geoconnex.us/iow/gwtc2021-demo/TX06386,144,-99.66736164,31.50046342
TX02243,,,,,1.20901E+13,44.36863,1/8/12 0:00,3/1/22 1:31,0,,1,3dee244d-1ac4-46bd-a8b1-5f8143ac16c9,Pecan Bayou,,250,0.190957,1,250,1,1,1.20901E+13,0,31.99614,-99.22918,https://geoconnex.us/iow/gwtc2021-demo/TX02243,145,-99.22918345,31.99613777
TX02789,,,,,1.20901E+13,84.51116,1/8/12 0:00,3/1/22 1:31,0,,1,859c33d0-ae06-4bb8-a40b-3432206815a4,Pecan Bayou,,250,12.0702,1,250,1,1,1.20901E+13,0,31.83833,-99.00166,https://geoconnex.us/iow/gwtc2021-demo/TX02789,146,-99.00169593,31.83824322
TX06311,,,,,1.20901E+13,98.60803,1/8/12 0:00,3/1/22 1:31,0,,1,53e327bd-873b-405f-8240-2d03f1628a67,San Saba River,,250,0.140796,1,250,1,1,1.20901E+13,0,30.91981,-99.79488,https://geoconnex.us/iow/gwtc2021-demo/TX06311,147,-99.794873,30.91980909
TX00989,,,,,1.20902E+13,20.76591,1/8/12 0:00,3/1/22 1:31,0,,1,078e8ec6-9e7b-4cc9-956a-12c30601d0a1,Colorado River,,250,0.0338482,1,250,1,1,1.20902E+13,0,30.75135,-98.41792,https://geoconnex.us/iow/gwtc2021-demo/TX00989,148,-98.41791208,30.75135125
TX00987,,,,,1.20902E+13,33.86704,1/8/12 0:00,3/1/22 1:31,0,,1,19d367ff-3cab-4e02-b604-5bcb59bc4cb5,Colorado River,,250,0.00368615,1,250,1,1,1.20902E+13,0,30.55647,-98.25659,https://geoconnex.us/iow/gwtc2021-demo/TX00987,149,-98.25659298,30.55647502
TX01569,,,,,1.20902E+13,0.9812964,1/8/12 0:00,3/1/22 1:31,0,,1,b938a929-35d9-455f-9107-caa463b29808,Pedernales River,,250,0.0234953,1,250,1,1,1.20902E+13,81.13299,30.28752,-98.39614,https://geoconnex.us/iow/gwtc2021-demo/TX01569,150,-98.39614019,30.28752093
TX02548,,,,,1.20902E+13,99.6798,1/8/12 0:00,3/1/22 1:31,0,,1,ec7d90dd-7ba6-4320-9f16-5c9e5a54cf3b,Live Oak Creek,,250,0.17639,1,250,1,1,1.20902E+13,0,30.23896,-98.91262,https://geoconnex.us/iow/gwtc2021-demo/TX02548,151,-98.91261905,30.23896203
TX06356,,,,,1.20903E+13,71.22075,1/8/12 0:00,3/1/22 1:31,0,,1,2d497780-7123-40d1-804a-ffcf21361bc4,Cedar Creek,,250,236.928,1,250,1,1,1.20903E+13,1.04779,30.04657,-97.31177,https://geoconnex.us/iow/gwtc2021-demo/TX06356,152,-97.31283623,30.04497249
TX05475,,,,,1.20904E+13,88.9876,1/8/12 0:00,3/1/22 1:31,0,,1,9d7180d5-233c-45ea-bd83-fbb7b064c133,San Bernard River,,250,82.8583,1,250,1,1,1.20904E+13,0,29.40833,-95.97,https://geoconnex.us/iow/gwtc2021-demo/TX05475,153,-95.97074085,29.40826938
TX01749,,,,,1.20904E+13,44.27163,2/9/16 10:07,3/1/22 1:31,0,,1,d8b80fa9-46b2-406b-aeaf-c79340ed5837,Mound Creek,,250,214.85,1,250,1,1,1.20904E+13,0,29.18335,-95.71703,https://geoconnex.us/iow/gwtc2021-demo/TX01749,154,-95.71891563,29.18298562
TX01540,,,,,1.20904E+13,49.40536,1/8/12 0:00,3/1/22 1:31,0,,1,9e64a8f9-57d7-4e76-b99a-a469da8bd8ff,Caney Creek,,250,99.3147,1,250,1,1,1.20904E+13,0,28.93333,-95.76167,https://geoconnex.us/iow/gwtc2021-demo/TX01540,155,-95.76238961,28.93378993
TX09244,,,,,1.21002E+13,10.35409,1/8/12 0:00,3/1/22 1:31,0,,1,c70596dd-6ca2-44f5-abcd-cf2c4e394ed8,South Fork Guadalupe River,,250,0.12069,1,250,1,1,1.21002E+13,0,30.06789,-99.33487,https://geoconnex.us/iow/gwtc2021-demo/TX09244,156,-99.33486806,30.06788718
TX00004,,,,,1.21002E+13,86.48956,1/8/12 0:00,3/1/22 1:31,0,,1,d201f17a-24c1-4196-bf8d-bf31a6447095,Guadalupe River,,250,6.98295,1,250,1,1,1.21002E+13,0,29.86917,-98.19762,https://geoconnex.us/iow/gwtc2021-demo/TX00004,157,-98.1976419,29.86922454
TX03991,,,,,1.21002E+13,65.06684,1/8/12 0:00,3/1/22 1:31,0,,1,f516778d-59cc-4727-881b-7f2186dc6fe1,Guadalupe River,,250,0.299925,1,250,1,1,1.21002E+13,0,29.12997,-97.31151,https://geoconnex.us/iow/gwtc2021-demo/TX03991,158,-97.31150987,29.1299747
TX01911,,,,,1.21002E+13,98.33665,1/8/12 0:00,3/1/22 1:31,0,,1,5fbd40dc-e210-48d8-b7a2-83c518422ed3,Guadalupe River,,250,0.0304968,1,250,1,1,1.21002E+13,0,29.49541,-97.58653,https://geoconnex.us/iow/gwtc2021-demo/TX01911,159,-97.58653327,29.49541495
TX01601,,,,,1.21002E+13,99.58241,1/8/12 0:00,3/1/22 1:31,0,,1,226c0dda-55e0-4882-8d59-2af0f16a61e6,Guadalupe River,,250,0.0225601,1,250,1,1,1.21002E+13,0,29.59436,-98.0407,https://geoconnex.us/iow/gwtc2021-demo/TX01601,160,-98.04070195,29.59435717
TX05847,,,,,1.21002E+13,89.27369,1/8/12 0:00,3/1/22 1:31,0,,1,0cce848e-9a17-404a-a2c9-6173793282da,San Marcos River,,250,0.0170706,1,250,1,1,1.21002E+13,0,29.78241,-97.83111,https://geoconnex.us/iow/gwtc2021-demo/TX05847,161,-97.83111111,29.78240991
TX06991,,,,,1.21002E+13,67.87726,1/8/12 0:00,3/1/22 1:31,0,,1,be9005f8-3c26-4b33-ba2b-657e0fa9ebdc,San Marcos River,,250,0.0747775,1,250,1,1,1.21002E+13,0,29.85613,-97.90591,https://geoconnex.us/iow/gwtc2021-demo/TX06991,162,-97.90590672,29.85612653
TX07211,,,,,1.21003E+13,24.18415,1/8/12 0:00,3/1/22 1:31,0,,1,5a67a5cc-8463-462a-aeb0-37e24f1dd867,Mud Creek,,250,0.0947905,1,250,1,1,1.21003E+13,0,29.55025,-98.45066,https://geoconnex.us/iow/gwtc2021-demo/TX07211,163,-98.45066185,29.55025099
TX01448,,,,,1.21003E+13,99.65562,1/8/12 0:00,3/1/22 1:31,0,,1,fe2b3a80-8df7-4b26-a2ea-532ad9aa7bcc,Calaveras Creek,,250,0.0573497,1,250,1,1,1.21003E+13,0,29.27851,-98.30536,https://geoconnex.us/iow/gwtc2021-demo/TX01448,164,-98.30535566,29.27850534
TX05826,,,,,1.21004E+13,0,,,,,0,,OFF CH-MISSION RIVER,,0,0,0,0,0,0,1.21004E+13,0,28.22084,-97.28061,https://geoconnex.us/iow/gwtc2021-demo/TX05826,165,-97.280612,28.220843
TX05042,,,,,1.21101E+13,0.09646027,1/8/12 0:00,3/1/22 1:31,0,,1,b85cefe6-b87b-4b28-8237-56301352fac6,East Prong Nueces River,,250,28.4652,1,250,1,1,1.21101E+13,0,29.96894,-99.95971,https://geoconnex.us/iow/gwtc2021-demo/TX05042,166,-99.95946016,29.96890162
TX02328,,,,,1.21101E+13,64.7272,9/24/15 8:44,3/1/22 1:31,0,,1,6b951bec-c422-4e38-994e-169543207634,Nueces River,,250,0.0165551,1,250,1,1,1.21101E+13,0,28.53015,-99.73923,https://geoconnex.us/iow/gwtc2021-demo/TX02328,167,-99.7392269,28.53015109
TX01806,,,,,1.21101E+13,76.46175,1/8/12 0:00,3/1/22 1:31,0,,1,d5082a0b-5c13-46ec-a65c-801bc2bdd203,Nueces River,,250,27.2073,1,250,1,1,1.21101E+13,0,28.93667,-99.79833,https://geoconnex.us/iow/gwtc2021-demo/TX01806,168,-99.79850229,28.93651829
TX01802,,,,,1.21101E+13,60.46489,1/8/12 0:00,3/1/22 1:31,0,,1,52ac0c41-8f07-4fae-8746-0a14190fdba7,Nueces River,,250,35.6097,1,250,1,1,1.21101E+13,0,28.77876,-99.82821,https://geoconnex.us/iow/gwtc2021-demo/TX01802,169,-99.8281118,28.77849316
TX03021,,,,,1.21101E+13,52.70436,3/16/12 0:00,3/1/22 1:31,0,,1,b8de254f-2a32-4927-9bc1-57f48e57a240,Nueces River,,250,1.4841,1,250,1,1,1.21101E+13,0,28.38428,-98.3528,https://geoconnex.us/iow/gwtc2021-demo/TX03021,170,-98.35278895,28.38426665
TX04603,,,,,1.21101E+13,94.87672,3/16/12 0:00,3/1/22 1:31,0,,1,194cf980-c407-4726-8f0e-fb76b277b92d,Caiman Creek,,250,0.166971,1,250,1,1,1.21101E+13,0,28.1534,-99.05219,https://geoconnex.us/iow/gwtc2021-demo/TX04603,171,-99.05218886,28.15339809
TX04597,,,,,1.21101E+13,86.0083,9/25/15 8:31,3/1/22 1:31,0,,1,b02fe013-1481-40ce-a82b-2751e07bfc53,Leona River,,250,40.4791,1,250,1,1,1.21101E+13,0,28.98333,-99.61833,https://geoconnex.us/iow/gwtc2021-demo/TX04597,172,-99.61859314,28.98355335
TX04163,,,,,1.21101E+13,93.59332,9/25/15 8:30,3/1/22 1:31,0,,1,7c0b4cea-c0a4-4f03-bdb9-d698fd5b986c,Leona River,,250,10.8637,1,250,1,1,1.21101E+13,0,29.17,-99.76333,https://geoconnex.us/iow/gwtc2021-demo/TX04163,173,-99.763429,29.16999068
TX04829,,,,,1.21101E+13,44.74954,9/28/15 7:56,3/1/22 1:31,0,,1,35dcb04b-c7b3-49ad-aa03-2e15ba18758f,Verde Creek,,250,0.0763617,1,250,1,1,1.21101E+13,31.30309,29.50315,-99.1003,https://geoconnex.us/iow/gwtc2021-demo/TX04829,174,-99.10030314,29.50315558
TX02480,,,,,1.21101E+13,88.57448,1/8/12 0:00,3/1/22 1:31,0,,1,e70d77e2-f07f-4128-85cc-660885c7ae85,Frio River,,250,0.263789,1,250,1,1,1.21101E+13,0,28.4616,-98.19031,https://geoconnex.us/iow/gwtc2021-demo/TX02480,175,-98.19030898,28.46159814
TX03895,,,,,1.21101E+13,94.62317,1/8/12 0:00,3/1/22 1:31,0,,1,23b26899-b25a-43ad-8d21-13793071a2e6,Nueces River,,250,20.8908,1,250,1,1,1.21101E+13,0,28.04167,-97.865,https://geoconnex.us/iow/gwtc2021-demo/TX03895,176,-97.86499576,28.04150141
TX06894,,,,,1.201E+13,14.09896,12/30/11 0:00,3/1/22 1:31,0,,1,07a344aa-a026-4d51-9d05-ed652bbddb42,Mill Creek,,250,75.9302,1,250,1,1,1.201E+13,0,32.2425,-94.77417,https://geoconnex.us/iow/gwtc2021-demo/TX06894,177,-94.77456529,32.24203166
